title,description,task,keywords,address_name,latitude,longitude
주식회사 네오아이앤이,"담당업무 : 모집분야 및 자격요건 ○ 모집분야 : 보안솔루션 엔지니어 2명 (신입/경력) ○ 담당업무 : 보안솔루션 구축, 기술지원, 컨설팅 ○ 우대사항 - 컴퓨터 관련 자격증 소지자 - 컴퓨터/보안 관련 전공자 우대 근무조건 ○ 근무형태 : ...","보안솔루션 구축, 기술지원, 컨설팅 ○ 우대사항 - 컴퓨터 관련 자격증 소지자 - 컴퓨터/보안 관련 전공자 우대 근무조건 ○ 근무형태 : ...","모집분야, 자격요건, 모집분야, 보안솔루션, 엔지니어, (신입/경력), 담당업무, 보안솔루션, 구축,, 기술지원,, 컨설팅, 우대사항, 컴퓨터, 자격증, 소지자, 컴퓨터/보안, 전공자, 근무조건, 근무형태, ...",경기 성남시 수정구 창곡동 559-6,37.4647465361579,127.138763572511
주식회사 큐엔에스,담당업무 : SMT 설비 운용,SMT 설비 운용,"SMT",경남 김해시 대청동 72-2,35.19494482608632,128.80181399076287
(유) 원광,"담당업무 : * 외곽미화업무 * 근무: 월~금 7:30 ~15:30 ,격주토 7:30 ~11:30 (휴게시간 12:00 ~13:00) * 급여:2.307,000원 * 미화팀장님: 010-2380-4498 *주소정근로시간 외 근무 급여에 포함",,"외곽미화업무, 근무:, 월~금, 7:30, ~15:30, ,격주토, 7:30, ~11:30, (휴게시간, 12:00, ~13:00), 급여:2.307,000원, 미화팀장님:, 010-2380-4498, *주소정근로시간, 급여에",전북특별자치도 임실군 오수면 오수리 396-9,35.5434377049306,127.327087310249
스마일시니어버팀목방문요양센타,"담당업무 : - 대상자: 3등급 할머님 (아들과거주 낮에 혼자계심) -어르신상태 : 보행가능, 치매초기, 대회소통가능 - 직무내용: 식사준비, 청소, 말벗, 산책 - 주 5일근무: 월~금 - 시간 : 14:00~17:00(15:00시작 시간조정...","- 대상자: 3등급 할머님 (아들과거주 낮에 혼자계심) -어르신상태 : 보행가능, 치매초기, 대회소통가능 - 직무내용: 식사준비, 청소, 말벗, 산책 - 주 5일근무: 월~금 - 시간 : 14:00~17:00(15:00시작 시간조정...","대상자:, 3등급, 할머님, (아들과거주, 혼자계심), -어르신상태, 보행가능,, 치매초기,, 대회소통가능, 직무내용:, 식사준비,, 청소,, 말벗,, 5일근무:, 월~금, 14:00~17:00(15:00시작, 시간조정...",경기 용인시 기흥구 구갈동 400-3,37.2774133146545,127.109756452788
(재)카이텍시설관리단,담당업무 : 시설관리원(전기과장) - 건물 시설관리 업무 (연구원 건물),시설관리원(전기과장) - 건물 시설관리 업무 (연구원 건물),"시설관리원(전기과장), 시설관리, (연구원, 건물)",충남 천안시 서북구 입장면 홍천리 35-3,36.90028100492245,127.24279728196461
삼성분말야금(주),담당업무 : ▶ 모집부문 1. 자동차 부품 생산직 사원모집 - 모집인원 : 2명 - 학력 : 고졸이상 - 근무 : 주간근무 주간 (08:30~20:30) - 서류 전형후 면접 -☆ 근무지역 : 구지 (달성2차산업단지) 2. 기타 홈페이지 참조 ...,▶ 모집부문 1. 자동차 부품 생산직 사원모집 - 모집인원 : 2명 - 학력 : 고졸이상 - 근무 : 주간근무 주간 (08:30~20:30) - 서류 전형후 면접 -☆ 근무지역 : 구지 (달성2차산업단지) 2. 기타 홈페이지 참조 ...,"모집부문, 자동차, 생산직, 사원모집, 모집인원, 고졸이상, 주간근무, (08:30~20:30), 전형후, 근무지역, (달성2차산업단지), 홈페이지, ...",대구 달성군 구지면 예현리 768-15,35.6320531949359,128.42914010769
가야에스텍,"담당업무 : 자재 발주서 작성, 매입매출정리, 계산서 정리등 일반 사무보조 사무실 전반적인 단순 경리업무(회계사무소 이전단계업무)","자재 발주서 작성, 매입매출정리, 계산서 정리등 일반 사무보조 사무실 전반적인 단순 경리업무(회계사무소 이전단계업무)","발주서, 작성,, 매입매출정리,, 계산서, 정리등, 사무보조, 사무실, 전반적인, 경리업무(회계사무소, 이전단계업무)",경남 김해시 내덕동 256-5,35.2057498089114,128.822490929261
(주)영안종합관리,"담당업무 : * [율하동 율하리버파크뷰] 아파트 경비원 모집 - 07:00 ~ 익일 07:00(24시간 격일제) / 휴게시간(주간 4.5, 야간 4) - 월급 2,631,390원 - 초보가능 / 근면 성실하신 분 희망 - 근무예정일 2024.1...",,"[율하동, 율하리버파크뷰], 아파트, 경비원, 07:00, 07:00(24시간, 격일제), 휴게시간(주간, 4.5,, 2,631,390원, 초보가능, 성실하신, 근무예정일, 2024.1...",대구 동구 용계동 1029-1,35.87765391815687,128.67770929238395
라온재가복지센터,"담당업무 : [청와대 인근] 4등급 할머니 오후케어 - 일상생활 전반 지원 - 월~금 中 3일(협의가능, 예: 월, 수, 금) 13시~16시, 일요일: 9시~15시 - 시급: 13,000원 (시급 9,860원 + 주휴수당, 연차수당 기타 제수당...","[청와대 인근] 4등급 할머니 오후케어 - 일상생활 전반 지원 - 월~금 中 3일(협의가능, 예: 월, 수, 금) 13시~16시, 일요일: 9시~15시 - 시급: 13,000원 (시급 9,860원 + 주휴수당, 연차수당 기타 제수당...","[청와대, 인근], 4등급, 할머니, 오후케어, 일상생활, 월~금, 3일(협의가능,, 13시~16시,, 일요일:, 9시~15시, 시급:, 13,000원, (시급, 9,860원, 주휴수당,, 연차수당, 제수당...",경기 남양주시 화도읍 묵현리 290-9,37.657464398704406,127.2895278682996
경도상가관리사무소,"담당업무 : - 샛강역 경도상가 경비 업무 - 근무시간: 격일 교대 근무(당직 7:00~7:00, 비번, 당직 9:00~7:00, 비번, 휴게시간 총 11시간) - 급여 : 월급 205만원 * 오전 출근시간 순번제로 오전 7시 또는 오전 9시 ...","- 샛강역 경도상가 경비 업무 - 근무시간: 격일 교대 근무(당직 7:00~7:00, 비번, 당직 9:00~7:00, 비번, 휴게시간 총 11시간) - 급여 : 월급 205만원","샛강역, 경도상가, 근무시간:, 근무(당직, 7:00~7:00,, 비번,, 9:00~7:00,, 비번,, 휴게시간, 11시간), 205만원, 출근시간, 순번제로, ...",주소 없음,,
마창여객(주),담당업무 : 창원시 지역노선 시내버스 운행,창원시 지역노선 시내버스 운행,"창원시, 지역노선, 시내버스",경남 창원시 마산합포구 가포동 499-12,35.1683807526696,128.572007571191
웰코텍주식회사,"담당업무 : 캐드업무(인벤터 사용) 기계 부품 물품 구입 1종보통 우대 어도비 포토샵, 일러스트 가능자 우대","캐드업무(인벤터 사용) 기계 부품 물품 구입 1종보통 우대 어도비 포토샵, 일러스트 가능자 우대","캐드업무(인벤터, 사용), 1종보통, 어도비, 포토샵,, 일러스트, 가능자",인천 서구 석남동 223-608,37.50068163764304,126.65869068602245
부영회계법인,담당업무 : 개인업체 법인업체 세무대리에 관련한 전반적인 업무 부가세 신고 원천세 신고 세무기장 결산업무 세무조정업무 4대보험 신고 업무 등,개인업체 법인업체 세무대리에 관련한 전반적인 업무 부가세 신고 원천세 신고 세무기장 결산업무 세무조정업무 4대보험 신고 업무 등,"개인업체, 법인업체, 세무대리에, 관련한, 전반적인, 부가세, 원천세, 세무기장, 결산업무, 세무조정업무, 4대보험",부산 동구 초량동 1168-11,35.1200757709858,129.043329816102
홈플러스(주),"담당업무 : - 근무지 : 계양구 오조산공원로 14 ( 홈플러스 계산점 ) - 신선파트(수산/축산) 각 1명씩 - 오전 8시 ~ 오후 17시 / 오후 13시 ~ 오후 10시 * 점포 운영시간에 따른 오전/오후 스케쥴 근무 - 월 2,077,11...",- 근무지 : 계양구 오조산공원로 14 ( 홈플러스 계산점 ) - 신선파트(수산/축산) 각 1명씩 - 오전 8시 ~ 오후 17시 / 오후 13시 ~ 오후 10시,"근무지, 계양구, 오조산공원로, 홈플러스, 계산점, 신선파트(수산/축산), 1명씩, 17시, 13시, 10시, 운영시간에, 오전/오후, 스케쥴, 2,077,11...",서울 마포구 서교동 490,37.55127012438749,126.91330273740712
나날요양원,"담당업무 : - 요양원 입소 어르신 케어 업무 등 - 주간->주간->야간->야간->휴무->휴무 - 월 소정근로시간 160시간/스케줄에 따라 초과시 대체휴무 지급 - 연장, 초과, 야간 수당 별도 지급","- 요양원 입소 어르신 케어 업무 등 - 주간->주간->야간->야간->휴무->휴무 - 월 소정근로시간 160시간/스케줄에 따라 초과시 대체휴무 지급 - 연장, 초과, 야간 수당 별도 지급","요양원, 어르신, 주간->주간->야간->야간->휴무->휴무, 소정근로시간, 160시간/스케줄에, 초과시, 대체휴무, 연장,, 초과,",대전 동구 중동 61-5,36.331208714358,127.430778193738
가온 방문요양 센터,"담당업무 : -2등급 여자어르신 / 주야간보호센터 다니심. -주 5일 -근무시간: 2시간(08:00~10:00) -어르신 돌봄 서비스, 경관 가능하신 분 -시급: 13,000원(주휴수당,연월차 포함) -중증수당 별도","-2등급 여자어르신 / 주야간보호센터 다니심. -주 5일 -근무시간: 2시간(08:00~10:00) -어르신 돌봄 서비스, 경관 가능하신 분 -시급: 13,000원(주휴수당,연월차 포함) -중증수당 별도","-2등급, 여자어르신, 주야간보호센터, 다니심., -근무시간:, 2시간(08:00~10:00), -어르신, 서비스,, 가능하신, -시급:, 13,000원(주휴수당,연월차, 포함), -중증수당",경기 부천시 원미구 중동 1125,37.4966521175679,126.777534520519
오페주식회사,"담당업무 : 당사는 엘리베이터 설치에 필요한 부품등을 생산하는 업체로 도면 해독후 AUTO CAD 수행업무 - 우대자 : CAD 자격증 소지자 또는 CAD 가능자 - 급여: 연봉 3600만원 이상(경력자 급여 협의가능/ 잔업수당 일부 포함, 6...","당사는 엘리베이터 설치에 필요한 부품등을 생산하는 업체로 도면 해독후 AUTO CAD 수행업무 - 우대자 : CAD 자격증 소지자 또는 CAD 가능자 - 급여: 연봉 3600만원 이상(경력자 급여 협의가능/ 잔업수당 일부 포함, 6...","당사는, 엘리베이터, 설치에, 필요한, 부품등을, 생산하는, 업체로, 해독후, AUTO, CAD, 수행업무, 우대자, CAD, 자격증, 소지자, CAD, 가능자, 급여:, 3600만원, 이상(경력자, 협의가능/, 잔업수당, 포함,, 6...",경남 함안군 칠북면 화천리 960-4,35.3540288211997,128.510535863458
주식회사태강티엠에스,"담당업무 : 장위동 꿈의숲대명루첸 아파트 - 아파트 단지내 미화업무 - 평일 08:30~15:00 (휴게시간 1.5시간) , 토요일 08:30~11:30 / 주6일 - 급여 : 월1,439,560원 - 문의 : 010-4669-6555 - 전화...","장위동 꿈의숲대명루첸 아파트 - 아파트 단지내 미화업무 - 평일 08:30~15:00 (휴게시간 1.5시간) , 토요일 08:30~11:30 / 주6일 - 급여 : 월1,439,560원 - 문의 : 010-4669-6555 - 전화...","장위동, 꿈의숲대명루첸, 아파트, 아파트, 단지내, 미화업무, 08:30~15:00, (휴게시간, 1.5시간), 토요일, 08:30~11:30, 주6일, 월1,439,560원, 010-4669-6555, 전화...",주소 없음,,
유한회사해농어업회사법인,담당업무 : 수조관리. 및 청소,수조관리. 및 청소,"수조관리.",주소 없음,,
주식회사 이렘 음성공장,담당업무 : 주생산품 슈퍼데크 제품 출하 담당 관리 슈퍼데크 제품 받침대(슬리퍼) 회수 담당 관리 등,주생산품 슈퍼데크 제품 출하 담당 관리 슈퍼데크 제품 받침대(슬리퍼) 회수 담당 관리 등,"주생산품, 슈퍼데크, 슈퍼데크, 받침대(슬리퍼)",주소 없음,,
909성해호,담당업무 : 어업 및 선원업무,어업 및 선원업무,"선원업무",주소 없음,,
(주)일주지앤에스,담당업무 : IT개발·데이터,IT개발·데이터,"IT개발·데이터",부산 동래구 사직동 77-33,35.19810846930616,129.06140589615256
(사)한국장애인재활협회,"담당업무 : 기획·전략,총무·법무·사무","기획·전략,총무·법무·사무","기획·전략,총무·법무·사무",서울 금천구 가산동 543-1,37.479644046442,126.876878842216
태담컴퍼니 선산휴게소 상지점,담당업무 : 서비스,서비스,"서비스",주소 없음,,
(주)신신기계,담당업무 : 생산,생산,담당업무,부산 기장군 정관읍 예림리 940-13,35.3259059372158,129.199858686735
천안다나힐병원,담당업무 : 의료,의료,담당업무,충남 천안시 동남구 신부동 813,36.81999335755706,127.15871023013187
유한책임회사온니포유,"담당업무 : 구매·자재·물류,고객상담·TM","구매·자재·물류,고객상담·TM","구매·자재·물류,고객상담·TM",주소 없음,,
(주)토킹애니,"담당업무 : 상품기획·MD,마케팅·홍보·조사,기획·전략","상품기획·MD,마케팅·홍보·조사,기획·전략","상품기획·MD,마케팅·홍보·조사,기획·전략",주소 없음,,
동인천요양원,담당업무 : 요양보호사 업무,요양보호사 업무,"요양보호사",인천 중구 인현동 26-5,37.474418509406,126.631182872677
파트너OA가구,담당업무 : - 가구 제조 및 조립,- 가구 제조 및 조립,담당업무,광주 북구 동림동 928-16,35.1758052334215,126.845717310685
봄빛병원,담당업무 : 의료,의료,담당업무,경기 안양시 동안구 호계동 1049-3,37.3901997149542,126.954504988012
(주)케이에스브이,담당업무 : 영업·판매·무역,영업·판매·무역,"영업·판매·무역",부산 영도구 남항동2가 29-1,35.0890553303482,129.036814820407
예스안과,담당업무 : 의료,의료,담당업무,서울 양천구 목동 792-4,37.53281906558735,126.86412329917077
이케아코리아(유),"담당업무 : 마케팅·홍보·조사,영업·판매·무역","마케팅·홍보·조사,영업·판매·무역","마케팅·홍보·조사,영업·판매·무역",경기 고양시 덕양구 도내동 1003,37.62976927719836,126.86313359724114
소율방문요양복지센터,"담당업무 : 구로구 개봉2동 진로아파트 인근내 - 요양보호대상자: 4등급 할아버지 52 년 생/가까운 병원동행, 걷는 운동 시켜주는일 - 직무내용: 병원동행, 운동시켜드리는 일 - 장기요양급여 적용 근로시간 : 15시~18시/주5일 - 급여: ...","구로구 개봉2동 진로아파트 인근내 - 요양보호대상자: 4등급 할아버지 52 년 생/가까운 병원동행, 걷는 운동 시켜주는일 - 직무내용: 병원동행, 운동시켜드리는 일 - 장기요양급여 적용 근로시간 : 15시~18시/주5일 - 급여: ...","구로구, 개봉2동, 진로아파트, 인근내, 요양보호대상자:, 4등급, 할아버지, 생/가까운, 병원동행,, 시켜주는일, 직무내용:, 병원동행,, 운동시켜드리는, 장기요양급여, 근로시간, 15시~18시/주5일, 급여:, ...",서울 구로구 개봉동 141-82,37.499302952875446,126.85308102617056
(주)토킹애니,"담당업무 : 상품기획·MD,마케팅·홍보·조사,기획·전략","상품기획·MD,마케팅·홍보·조사,기획·전략","상품기획·MD,마케팅·홍보·조사,기획·전략",주소 없음,,
(주)경동엔지니어링,담당업무 : 건설·건축,건설·건축,"건설·건축",경기 과천시 갈현동 427-1,37.41402065742497,126.97939040645753
(주)인플루엔셜,담당업무 : 상품기획·MD,상품기획·MD,"상품기획·MD",서울 서초구 서초동 1321-11,37.49663726813572,127.0251047699657
기업 금융평가센터,"담당업무 : 기획·전략,영업·판매·무역","기획·전략,영업·판매·무역","기획·전략,영업·판매·무역",서울 영등포구 여의도동 13-17,37.530291127700885,126.92082789629724
한화오션(주),"담당업무 : 생산,건설·건축","생산,건설·건축","생산,건설·건축",경남 거제시 옥포동 1991-9,34.8891421820202,128.695921812439
(주)태성공사,담당업무 : 광화문시대 (종로구) 오피스텔 시설관리직(기계 설비) 구인 업무: 오피스텔(347세대) 시설물 유지관리 근무시간(3교대) -1일차 : AM09:00 ~ PM18:00 (일8시간) (휴게 1시간) 2일차: 당직 AM09:00 ~ 익일...,광화문시대 (종로구) 오피스텔 시설관리직(기계 설비) 구인 업무: 오피스텔(347세대) 시설물 유지관리 근무시간(3교대) -1일차 : AM09:00 ~ PM18:00 (일8시간) (휴게 1시간) 2일차: 당직 AM09:00 ~ 익일...,"광화문시대, (종로구), 오피스텔, 시설관리직(기계, 설비), 업무:, 오피스텔(347세대), 시설물, 유지관리, 근무시간(3교대), -1일차, AM09:00, PM18:00, (일8시간), (휴게, 1시간), 2일차:, AM09:00, 익일...",경기 부천시 원미구 춘의동 202,37.50154132785116,126.78751845545818
(주)드림어시스트,담당업무 : 생산,생산,담당업무,서울 종로구 연건동 195-11,37.57520717564319,127.00188370218432
정대목재,담당업무 : 목재 단순 노동 및 생산 가공,목재 단순 노동 및 생산 가공,담당업무,경남 양산시 용당동 8-1,35.4372258635477,129.194463242451
(주)티티에스,"담당업무 : 생산,구매·자재·물류,총무·법무·사무","생산,구매·자재·물류,총무·법무·사무","생산,구매·자재·물류,총무·법무·사무",경기 화성시 향남읍 증거리 311-6,37.13721512578675,126.98170654885882
(주)경원건설,담당업무 : 건설·건축,건설·건축,"건설·건축",경기 수원시 장안구 정자동 28-1,37.29580393202196,126.99887329564956
"코스맥스엔비티주식회사COSMAXNBT,INC.","담당업무 : 1) 건강기능식품 혼합 및 기계 설비 운영 *근무시간: 08:30~17:30(주 5일/토,일 휴무/잔업수당 별도) *급여조건: 연3,200만원~ *복리후생: 통근버스 제공(이천지역), 기숙사(타지역), 3식제공 2) 건강기능식품 생...",1) 건강기능식품 혼합 및 기계 설비 운영,"건강기능식품, *근무시간:, 08:30~17:30(주, 5일/토,일, 휴무/잔업수당, 별도), *급여조건:, 연3,200만원~, *복리후생:, 통근버스, 제공(이천지역),, 기숙사(타지역),, 3식제공, 건강기능식품, 생...",주소 없음,,
(주)큐브아이엔시,담당업무 : 디자인,디자인,"디자인",서울 서초구 방배동 880-11,37.488858786589034,126.99654449451428
(주)라맥스몰,"담당업무 : 마케팅·홍보·조사,회계·세무·재무,영업·판매·무역","마케팅·홍보·조사,회계·세무·재무,영업·판매·무역","마케팅·홍보·조사,회계·세무·재무,영업·판매·무역",서울 금천구 가산동 60-4,37.48040187437336,126.88687210422654
주식회사모닝코리아케이,"담당업무 : **의류 포장 및 검수** -화성시 장안면소재 의류회사 -의류 포장 및 검수, 물류관리 -기본적인 분류기호 (알파벳, 숫자, 기호 등 알아야함 -주5일, 09-18시, 주차, 연차, 만근상여금20만원제공 -통근버스(원곡-초지-중앙-...",,"**의류, 검수**, -화성시, 장안면소재, 의류회사, -의류, 검수,, 물류관리, -기본적인, 분류기호, (알파벳,, 숫자,, 알아야함, -주5일,, 09-18시,, 주차,, 연차,, 만근상여금20만원제공, -통근버스(원곡-초지-중앙-...",경기 안산시 단원구 원곡동 776,37.33042167504806,126.79660835517818
한국솔루션(주),담당업무 : 영업·판매·무역,영업·판매·무역,"영업·판매·무역",경기 화성시 병점동 349-27,37.207786400048,127.035629605056
(주)에이텍아이오티,담당업무 : 인사·노무·HRD,인사·노무·HRD,"인사·노무·HRD",경기 성남시 분당구 삼평동 694,37.4035212355175,127.106077425651
동우씨엠(주),"담당업무 : 아파트 명 : 화성센트럴파크 (1,440세대) 주소 : 대구시 북구 대천로 100 1. 채용분야 : 경비원 2. 근무시간 : 격일근무 근무시간(오전 07시~익일 07시) 휴게시간 - 점심(12:00~14:00) - 저녁(18:00~...","아파트 명 : 화성센트럴파크 (1,440세대) 주소 : 대구시 북구 대천로 100 1. 채용분야 : 경비원 2. 근무시간 : 격일근무 근무시간(오전 07시~익일 07시) 휴게시간 - 점심(12:00~14:00) - 저녁(18:00~...","아파트, 화성센트럴파크, (1,440세대), 대구시, 대천로, 100, 채용분야, 경비원, 근무시간, 격일근무, 근무시간(오전, 07시~익일, 07시), 휴게시간, 점심(12:00~14:00), 저녁(18:00~...",대구 수성구 범어동 128-8,35.86677593180037,128.6316265203883
엔젤숲 유치원,담당업무 : - 직종: 유치원 급식조리사 - 직무내용: 유치원 급간식 조리업무 - 근무시간: 09:00~16:30(휴게시간:12:00~12:30)주5일 - 급여: 210~240만원 - 자격사항: 조리사 자격증 필수 - 근무지: 경기도 고양시 덕...,- 직종: 유치원 급식조리사 - 직무내용: 유치원 급간식 조리업무 - 근무시간: 09:00~16:30(휴게시간:12:00~12:30)주5일 - 급여: 210~240만원 - 자격사항: 조리사 자격증 필수 - 근무지: 경기도 고양시 덕...,"직종:, 유치원, 급식조리사, 직무내용:, 유치원, 급간식, 조리업무, 근무시간:, 09:00~16:30(휴게시간:12:00~12:30)주5일, 급여:, 210~240만원, 자격사항:, 조리사, 자격증, 근무지:, 경기도, 고양시, 덕...",주소 없음,,
더프레즈(주),담당업무 : 마케팅·홍보·조사,마케팅·홍보·조사,"마케팅·홍보·조사",주소 없음,,
(주)비젼사이언스,담당업무 : 생산,생산,담당업무,대구 동구 상매동 517-3,35.88892537490336,128.70355661260106
(주)에프디팜,"담당업무 : 총무·법무·사무,영업·판매·무역","총무·법무·사무,영업·판매·무역","총무·법무·사무,영업·판매·무역",주소 없음,,
기업 금융평가센터,"담당업무 : 고객상담·TM,회계·세무·재무,총무·법무·사무,인사·노무·HRD,영업·판매·무역","고객상담·TM,회계·세무·재무,총무·법무·사무,인사·노무·HRD,영업·판매·무역","고객상담·TM,회계·세무·재무,총무·법무·사무,인사·노무·HRD,영업·판매·무역",서울 영등포구 여의도동 13-17,37.530291127700885,126.92082789629724
주식회사 동수건설,"담당업무 : 저희는 금속.창호.지붕 건축물.조립공사업 업체입니다. 현재 여수 현장 시공 관련하여 현장에 상주할수 있는 현장대리인 모집중입니다. 공사 예정공정일은 12월중순으로 3개월 단기 근무자를 희망합니다. 경력 무관하며, 건설기술인협회 등록...","저희는 금속.창호.지붕 건축물.조립공사업 업체입니다. 현재 여수 현장 시공 관련하여 현장에 상주할수 있는 현장대리인 모집중입니다. 공사 예정공정일은 12월중순으로 3개월 단기 근무자를 희망합니다. 경력 무관하며, 건설기술인협회 등록...","저희는, 금속.창호.지붕, 건축물.조립공사업, 업체입니다., 관련하여, 현장에, 상주할수, 현장대리인, 모집중입니다., 예정공정일은, 12월중순으로, 3개월, 근무자를, 희망합니다., 무관하며,, 건설기술인협회, 등록...",광주 서구 동천동 185,35.170522705759915,126.85323125618558
(주)후니드,담당업무 : 서비스,서비스,"서비스",서울 송파구 가락동 112-1,37.4944065386736,127.122751865357
한국파파존스,"담당업무 : 요리사,조리사,제과제빵사,셰프·주방장,주방보조,생산·공정관리자","요리사,조리사,제과제빵사,셰프·주방장,주방보조,생산·공정관리자","요리사,조리사,제과제빵사,셰프·주방장,주방보조,생산·공정관리자",서울 강남구 신사동 614-3,37.5277459652822,127.03013822992
(주)웰스프레쉬,담당업무 : 서비스,서비스,"서비스",경기 성남시 중원구 상대원동 144-3,37.44071948905362,127.1727548649323
SNS세이프티,"담당업무 : 디자인,건설·건축","디자인,건설·건축","디자인,건설·건축",주소 없음,,
장수재가노인복지센터,"담당업무 : 파주한양수자인리버팰리스(문산읍 당동리) 요양보호사 구인 *대상자: 4등급 수급자 - 요양보호사 기본업무, 일상 및 청소, 저녁식사, 장보기 - 시 간 : 주6일 (월~금요일 17:00 ~ 20:00, 토 10:00-13:00) - ...",파주한양수자인리버팰리스(문산읍 당동리) 요양보호사 구인,"파주한양수자인리버팰리스(문산읍, 당동리), 요양보호사, *대상자:, 4등급, 수급자, 요양보호사, 기본업무,, 청소,, 저녁식사,, 장보기, 주6일, (월~금요일, 17:00, 20:00,, 10:00-13:00), ...",인천 계양구 작전동 857-34,37.5357215716059,126.72773843500072
(주)우리들교육,담당업무 : 교육,교육,담당업무,서울 송파구 가락동 79-2,37.4939976529403,127.120837874035
광복호,담당업무 : 어업관련 단순노무,어업관련 단순노무,"어업관련, 단순노무",경기 화성시 서신면 궁평리 689,37.1158787709173,126.681873297367
주식회사 동원홈푸드 경기1공장,담당업무 : 생산,생산,담당업무,경기 광주시 목동 77-3,37.381973597081874,127.21428452784706
(주)에스지티,"담당업무 : 운전·운송·배송,영업·판매·무역","운전·운송·배송,영업·판매·무역","운전·운송·배송,영업·판매·무역",경기 오산시 두곡동 67-7,37.1315847631885,127.046570904785
(주)상상우리,담당업무 : 기획·전략,기획·전략,"기획·전략",서울 중구 충무로3가 59-23,37.56227572790925,126.9906057539721
디에스종합건설(주),"담당업무 : 회계·세무·재무,총무·법무·사무","회계·세무·재무,총무·법무·사무","회계·세무·재무,총무·법무·사무",경기 화성시 남양읍 남양리 202-1,37.20800713481164,126.8067335965406
아이팜코리아(주),"담당업무 : [의약품 배송기사 모집] ▶ 의약품 배송기사 1명 ▶ 의약품 배송 보조기사 1명 (배송준비, 포장업무, 배송지원) ※ 스틱운전 가능자 (자동차 운전면허 2종 보통 이상) ▶ 근무시간 : 주 5일 · 08:30~18:00 (점심시간 ...","[의약품 배송기사 모집] ▶ 의약품 배송기사 1명 ▶ 의약품 배송 보조기사 1명 (배송준비, 포장업무, 배송지원) ※ 스틱운전 가능자 (자동차 운전면허 2종 보통 이상) ▶ 근무시간 : 주 5일 · 08:30~18:00 (점심시간 ...","[의약품, 배송기사, 모집], 의약품, 배송기사, 의약품, 보조기사, (배송준비,, 포장업무,, 배송지원), 스틱운전, 가능자, (자동차, 운전면허, 이상), 근무시간, 08:30~18:00, (점심시간, ...",대구 동구 지묘동 1396-4,35.937130214173116,128.6352611162036
(주)영광,담당업무 : 생산,생산,담당업무,서울 강동구 강일동 667-20,37.5687273459822,127.172502220739
(주)엠피알,"담당업무 : 미디어·문화·스포츠,디자인","미디어·문화·스포츠,디자인","미디어·문화·스포츠,디자인",주소 없음,,
현대강업주식회사,담당업무 : 철강 자재 입/출고 및 가공 전산 업무입니다. 회사 전용 전산 프로그램을 활용한 업무라 입사 시 교육 진행합니다. 팀원급 사원모집 중이며 배우면서 하실 분도 환영합니다. ----------------------------------...,철강 자재 입/출고 및 가공 전산 업무입니다. 회사 전용 전산 프로그램을 활용한 업무라 입사 시 교육 진행합니다. 팀원급 사원모집 중이며 배우면서 하실 분도 환영합니다. ----------------------------------...,"입/출고, 업무입니다., 프로그램을, 활용한, 업무라, 진행합니다., 팀원급, 사원모집, 중이며, 배우면서, 환영합니다., ----------------------------------...",경북 포항시 남구 연일읍 오천리 164-1,35.99836739415157,129.35455423232662
오케이 세이프티,"담당업무 : 생산,인사·노무·HRD","생산,인사·노무·HRD","생산,인사·노무·HRD",서울 종로구 관수동 127-1,37.5684997967087,126.990451029717
(의)태훈의료재단,담당업무 : 서비스,서비스,"서비스",주소 없음,,
(주)아이엠피,담당업무 : 생산,생산,담당업무,경기 양주시 광적면 가납리 399-12,37.81713142864581,126.9896081910868
주식회사 한국콘슬라트,담당업무 : ▶ 초보 가능 ▶ 용접 가능자 우대 ▶ 축산 기자재 중 바닥재 콘슬라트 생산직,▶ 초보 가능 ▶ 용접 가능자 우대 ▶ 축산 기자재 중 바닥재 콘슬라트 생산직,"가능자, 기자재, 바닥재, 콘슬라트, 생산직",주소 없음,,
수양수산,담당업무 : 굴양식장 단순노무,굴양식장 단순노무,"굴양식장, 단순노무",주소 없음,,
커민스판매써비스코리아(주),"담당업무 : 구매·자재·물류,영업·판매·무역","구매·자재·물류,영업·판매·무역","구매·자재·물류,영업·판매·무역",충남 천안시 서북구 성거읍 천흥리 354-4,36.8849107759975,127.207224795771
주식회사탄탄관리,담당업무 : 본사에서 현장 관리비 부과 업무를 담당하실 분을 모십니다. [담당업무] - 상가 / 아파트 / 오피스텔 관리비 경리 업무 - 월별 관리비 부과 업무 - 관리비 납부 내역 확인 및 문의 처리 [자격요건] - 학력 : 학력무관 - 경력...,본사에서 현장 관리비 부과 업무를 담당하실 분을 모십니다. [담당업무] - 상가 / 아파트 / 오피스텔 관리비 경리 업무 - 월별 관리비 부과 업무 - 관리비 납부 내역 확인 및 문의 처리 [자격요건] - 학력 : 학력무관 - 경력...,"본사에서, 관리비, 업무를, 담당하실, 모십니다., [담당업무], 아파트, 오피스텔, 관리비, 관리비, 관리비, [자격요건], 학력무관, 경력...",경기 하남시 망월동 1121-2,37.56108262144394,127.19329871443004
씨앤지텍 주식회사,"담당업무 : 생산,구매·자재·물류","생산,구매·자재·물류","생산,구매·자재·물류",주소 없음,,
골든타임축구교실 충남서산점,담당업무 : 미디어·문화·스포츠,미디어·문화·스포츠,"미디어·문화·스포츠",주소 없음,,
